epoch,time,accuracy,val_accuracy,loss,val_loss
1,2.09661602973938,0.78125,2.7777777777777777,3.8554327964782713,3.694978356361389
2,1.5307121276855469,4.0625,2.7777777777777777,3.669749402999878,3.6926848888397217
3,1.5255300998687744,5.3125,2.7777777777777777,3.4824024200439454,3.7126654386520386
