epoch,time,accuracy,val_accuracy,loss,val_loss
1,6.4257097244262695,2.877987132352941,5.584192439862543,3.7530845123178818,3.64384749200609
2,5.6961493492126465,6.265797334558823,9.41008018327606,3.580806444672977,3.5193826622433133
3,5.731307029724121,6.706686580882353,9.971363115693013,3.5390470027923584,3.4909689691331653
