epoch,time,accuracy,val_accuracy,loss,val_loss
1,1.906270980834961,1.25,2.7777777777777777,3.8496275901794434,3.6994279623031616
2,1.616683006286621,3.125,1.1111111111111112,3.641328287124634,3.679311990737915
3,1.653998851776123,7.1875,1.1111111111111112,3.4822766304016115,3.7179969549179077
